Date,Open,High,Low,Close,Volume
29-Nov-16,109.10,109.72,108.40,109.34,7461924
28-Nov-16,110.95,111.57,110.38,110.50,6406714
25-Nov-16,110.54,111.22,110.12,111.00,3238554
23-Nov-16,110.40,111.47,110.04,111.00,4490251
22-Nov-16,110.79,111.00,109.31,110.62,6440518
21-Nov-16,110.36,111.00,110.07,110.18,8476768
18-Nov-16,108.57,109.67,108.15,109.20,6815483
17-Nov-16,109.00,110.10,107.59,108.12,6624283
16-Nov-16,108.20,109.00,107.74,108.35,7723662
15-Nov-16,107.49,109.06,107.40,108.96,12156546
14-Nov-16,106.15,106.73,105.59,106.59,7656040
11-Nov-16,107.48,107.65,105.94,106.64,7939479
10-Nov-16,107.54,108.50,107.24,107.79,8739595
9-Nov-16,106.04,108.26,105.69,107.64,9161840
8-Nov-16,106.57,108.19,106.42,107.29,8050007
7-Nov-16,106.00,106.98,105.78,106.85,7333808
4-Nov-16,105.25,105.49,104.38,104.78,7085448
3-Nov-16,105.53,106.19,104.95,105.39,5703175
2-Nov-16,105.65,106.05,104.25,105.39,8405190
1-Nov-16,105.51,106.74,105.45,106.48,12755638
31-Oct-16,103.82,105.46,103.78,104.75,12340755
28-Oct-16,101.12,105.03,100.95,103.82,17435396
27-Oct-16,101.51,101.98,99.92,99.92,9897827
26-Oct-16,100.32,101.53,99.87,101.19,6353691
25-Oct-16,100.75,101.67,100.52,100.77,4730708
24-Oct-16,101.56,101.58,100.06,100.66,6077327
21-Oct-16,101.06,101.56,100.63,101.30,5622393
20-Oct-16,101.64,102.22,100.69,101.87,4820916
19-Oct-16,102.47,103.70,102.24,102.27,5905690
18-Oct-16,101.99,102.25,101.12,101.79,4720887
17-Oct-16,100.94,101.48,100.62,101.36,4540823
14-Oct-16,101.48,101.96,100.61,101.08,5114718
13-Oct-16,101.49,101.72,99.61,100.79,7882963
12-Oct-16,102.74,102.83,101.60,102.15,4935130
11-Oct-16,103.78,104.10,102.68,103.04,5337338
10-Oct-16,103.21,104.42,103.21,103.98,5982741
7-Oct-16,102.50,103.47,102.19,102.27,5844492
6-Oct-16,102.32,102.70,101.34,102.18,4362863
5-Oct-16,101.99,102.86,101.75,102.23,5912770
4-Oct-16,102.71,102.92,100.76,101.27,6505363
3-Oct-16,102.55,102.83,101.91,102.45,4334671
30-Sep-16,101.83,103.60,101.23,102.92,9431524
29-Sep-16,102.00,102.27,100.48,101.27,8148404
28-Sep-16,99.52,102.28,98.75,102.15,10190924
27-Sep-16,98.24,99.66,97.79,98.98,6476099
26-Sep-16,99.49,100.28,98.66,98.78,5781775
23-Sep-16,99.34,100.55,98.87,99.22,7396784
22-Sep-16,100.52,100.75,99.84,99.98,5416740
21-Sep-16,98.35,99.69,98.25,99.63,6361645
20-Sep-16,98.17,98.48,97.68,97.70,5771895
19-Sep-16,98.33,98.85,97.99,98.04,6182037
16-Sep-16,98.33,98.81,97.52,97.84,12725620
15-Sep-16,98.50,100.39,98.43,99.50,6755332
14-Sep-16,99.12,99.95,98.17,98.42,8201430
13-Sep-16,101.65,101.65,99.17,99.43,9300364
12-Sep-16,101.20,102.55,100.57,102.25,8149060
9-Sep-16,103.35,103.41,101.23,101.27,7808659
8-Sep-16,103.34,104.34,102.47,104.12,5788784
7-Sep-16,102.75,103.05,102.24,102.88,5284271
6-Sep-16,101.21,102.61,100.97,102.43,5428985
2-Sep-16,100.89,101.46,100.26,100.93,4653599
1-Sep-16,100.35,100.58,99.47,100.21,6044999
31-Aug-16,101.20,101.33,99.92,100.58,6249070
30-Aug-16,102.30,102.63,101.37,101.70,3712813
29-Aug-16,101.24,102.23,101.00,102.05,4026893
26-Aug-16,102.11,102.48,100.86,101.32,4776217
25-Aug-16,102.29,102.29,101.53,101.89,4490051
24-Aug-16,101.40,102.29,101.28,102.20,5178275
23-Aug-16,102.03,102.17,101.50,101.68,4929677
22-Aug-16,101.75,102.40,101.24,101.94,5494929
19-Aug-16,103.07,103.13,102.12,102.32,5057240
18-Aug-16,102.63,103.60,102.06,103.55,6944424
17-Aug-16,101.50,102.30,101.02,102.22,5311568
16-Aug-16,102.77,102.93,102.33,102.62,5384319
15-Aug-16,102.61,103.06,102.42,102.77,4886280
12-Aug-16,101.74,102.33,101.26,102.16,5198969
11-Aug-16,100.65,101.86,100.39,101.40,4836566
10-Aug-16,101.65,101.81,99.94,100.14,5081280
9-Aug-16,101.85,102.00,100.77,101.32,4957302
8-Aug-16,100.99,101.68,100.72,101.20,5447467
5-Aug-16,100.99,101.07,99.72,100.51,6710481
4-Aug-16,100.28,101.08,100.00,100.39,6088117
3-Aug-16,99.65,100.64,99.29,100.61,6611694
2-Aug-16,99.52,100.07,97.91,99.59,9752702
1-Aug-16,101.33,102.10,98.62,99.11,11550573
29-Jul-16,100.53,102.66,99.85,102.48,10157617
28-Jul-16,102.09,102.22,100.98,101.79,8226205
27-Jul-16,102.68,103.32,101.80,102.26,5412159
26-Jul-16,102.57,103.16,102.08,102.68,6101108
25-Jul-16,104.86,105.11,102.78,103.07,7783953
22-Jul-16,105.68,106.00,105.20,105.66,5255366
21-Jul-16,105.40,105.85,104.87,105.39,6055444
20-Jul-16,105.93,106.13,105.00,105.59,6802012
19-Jul-16,105.98,106.26,105.65,106.04,4630831
18-Jul-16,106.67,106.75,106.02,106.09,4931504
15-Jul-16,107.33,107.54,106.39,107.03,6164280
